Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842	0.00862076015894842
-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492	-0.000170939851294492
0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614	0.0003821044752163614
4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6	4.080140199627752e-6
-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7	-1.648485189293461e-7
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982	1.2668195095401982
-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163	-0.02511958743603163
0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057	0.05615019962993057
